,Age,Gender,Average GPA,Attendance (%),Internship Done,Placement Status,In_Robotics,In_Coding Club,Knows_Machine Learning,Knows_Java,Knows_C++,Knows_SQL,Knows_Data Science,Knows_Python,Knows_Web Development,Extracirricular Activities,Domain_Consulting,Domain_Core Engineering,Domain_Hardware,Domain_Higher Studies,Domain_None,Domain_Research,Domain_Software,Backlogs_Binned
1690,22,1,2.1587147225743437,64,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1691,18,0,2.060513531794317,98,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1692,22,1,1.9572739077056285,94,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1
1693,21,1,2.05668455455722,63,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1694,21,1,2.046401687601636,92,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1695,19,0,2.0794415416798357,62,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1696,22,1,2.061786606441115,96,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1697,18,1,2.010894999144726,89,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1698,21,0,2.0781907597781832,78,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1699,18,0,2.1174596088673567,70,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
1700,18,0,2.0781907597781832,82,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
1701,21,1,2.0149030205422647,99,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
1702,18,0,2.1065702090680887,93,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1703,22,1,2.1258479144939915,93,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1704,21,0,2.1016921506146558,65,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
1705,21,1,2.1016921506146558,72,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
1706,19,1,2.066862759472976,91,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
1707,20,1,2.1174596088673567,61,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1708,21,0,2.081938421878423,81,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1709,23,1,2.012232791986386,71,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
1710,19,1,2.1258479144939915,89,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2
1711,21,1,2.105352923464337,61,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
1712,22,0,2.063058062429312,65,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1713,23,1,2.115049969147204,62,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1714,23,0,2.0719132752590443,92,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
1715,21,0,2.0515563381903004,83,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
1716,20,1,2.154085084675602,80,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1717,22,1,2.0693912058263346,63,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1
1718,21,1,2.089391872533004,73,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,2
1719,20,0,2.012232791986386,82,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1720,21,1,2.075684492802124,89,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1721,23,1,2.151762203259462,75,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
1722,18,1,2.0955609235597192,82,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1
1723,22,0,2.1234584270966104,83,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
1724,22,0,2.020222182019865,88,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1725,19,1,2.0906287310704004,70,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1726,22,0,2.061786606441115,96,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1727,18,1,2.080690761080268,77,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
1728,18,0,2.05668455455722,80,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1729,21,1,2.081938421878423,84,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1730,20,0,2.167910189667444,86,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,2
1731,18,0,2.1090003439213802,88,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1732,22,0,2.1552445050953364,89,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1733,20,1,2.0781907597781832,60,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1734,19,1,1.9947003132247452,98,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
1735,22,0,2.1210632163706555,72,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1736,20,1,2.0451088625993306,60,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1737,21,1,1.969905654611529,97,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0
1738,18,1,2.020222182019865,98,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1739,22,0,2.0881534822818573,87,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1740,20,0,2.0149030205422647,74,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1741,18,0,2.089391872533004,96,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1742,23,0,2.0744289998562917,79,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1743,20,1,2.066862759472976,81,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
1744,23,0,2.065596134857783,94,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1745,20,1,2.065596134857783,82,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
1746,22,1,2.1587147225743437,62,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1
1747,18,1,2.0980179272527715,65,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1748,19,0,2.1016921506146558,98,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1749,21,1,2.0831845279586703,72,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1750,22,0,2.0992441689760155,69,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1
1751,22,1,2.065596134857783,64,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1752,19,0,2.093097868127322,95,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1753,21,0,2.085672091430472,60,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,2
1754,22,1,1.9685099809725544,60,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1755,23,1,2.0541237336955462,93,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2
1756,19,0,2.0744289998562917,62,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1757,18,1,2.0541237336955462,87,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1758,19,0,2.1644717908644115,72,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
1759,18,1,2.0719132752590443,71,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1760,19,1,2.0320878452963655,76,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
1761,23,1,2.075684492802124,91,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1762,21,0,2.048982334195127,82,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1763,18,0,2.081938421878423,75,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1764,21,0,2.0781907597781832,70,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1765,20,0,2.089391872533004,73,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
1766,20,1,2.154085084675602,72,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
1767,18,0,2.086913556518537,87,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1768,23,1,2.0992441689760155,72,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
1769,22,1,2.1587147225743437,64,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1770,23,0,2.0438143640366846,71,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1771,22,0,2.0881534822818573,87,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1772,23,1,2.0268315914075385,74,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1773,19,1,2.167910189667444,92,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1774,18,1,2.066862759472976,69,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
1775,21,0,2.096790180014449,61,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1776,21,1,2.075684492802124,89,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1777,23,0,2.1090003439213802,71,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
1778,19,1,2.0881534822818573,77,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1779,18,1,2.084429083190875,70,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2
1780,21,0,2.0294631718735947,87,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1781,19,0,2.057962510002712,86,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1782,19,0,2.1471001901536506,70,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
1783,23,0,2.081938421878423,83,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1784,23,1,2.0706530356467567,83,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2
1785,19,1,2.1162555148025524,87,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1786,21,1,2.0592388343623163,64,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1787,19,1,2.038619547159581,91,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
1788,19,1,2.1258479144939915,72,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1789,21,0,2.080690761080268,63,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
1790,22,0,2.052840859882657,96,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1791,21,0,2.081938421878423,73,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1792,19,1,2.0906287310704004,93,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1793,22,1,2.046401687601636,89,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
1794,23,1,2.1412419425852827,63,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1795,23,1,2.0769384114617173,99,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1796,23,1,2.1065702090680887,63,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1797,21,0,2.063058062429312,96,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
1798,22,0,2.188295946591918,62,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,2
1799,20,0,2.030776369698555,63,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1800,21,1,2.1065702090680887,87,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1
1801,23,0,2.1114245875328868,76,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
1802,20,0,2.0992441689760155,77,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1
1803,18,1,2.0731719286662407,77,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
1804,19,0,2.086913556518537,92,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1805,23,1,2.046401687601636,94,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1806,23,1,2.0215475632609334,86,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1807,18,1,2.064327903869788,69,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1
1808,19,0,2.065596134857783,60,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
1809,19,0,2.0681277817795625,72,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1810,23,0,2.0955609235597192,98,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
1811,19,0,2.1174596088673567,60,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1812,20,1,2.0831845279586703,64,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1813,19,0,2.017566137961748,79,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1814,20,0,2.05668455455722,72,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1815,20,1,2.1552445050953364,72,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1
1816,21,0,2.0228711901914416,66,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1817,22,0,2.0831845279586703,61,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
1818,18,0,2.0149030205422647,90,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
1819,19,1,2.084429083190875,62,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1820,18,0,2.020222182019865,64,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1821,20,0,1.9947003132247452,84,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1822,23,0,2.028148247292285,93,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,2
1823,23,1,2.1198634561787513,62,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
1824,18,1,2.0373166153791646,67,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1825,19,1,2.0781907597781832,89,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1826,19,0,1.998773638612381,76,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1
1827,23,0,2.0794415416798357,83,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,2
1828,23,1,2.093097868127322,98,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1829,20,0,2.0412203288596382,85,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1830,21,1,2.1090003439213802,79,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
1831,20,1,2.0399207835175526,65,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1
1832,22,1,1.9960599327407849,94,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1833,19,0,2.052840859882657,95,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1834,21,0,2.028148247292285,91,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1835,19,0,2.0241930674493576,85,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1836,19,1,2.0831845279586703,87,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
1837,20,1,2.154085084675602,80,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1838,18,1,2.105352923464337,72,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
1839,23,1,2.0135687975291283,86,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1840,18,0,2.0451088625993306,91,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1841,23,1,2.0592388343623163,89,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1
1842,20,1,2.0228711901914416,73,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1843,21,1,2.050270164379556,63,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1844,21,0,2.018895041811802,85,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1845,20,1,2.066862759472976,85,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1846,20,0,2.0592388343623163,61,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1847,21,0,2.1138429683971682,83,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
1848,21,1,2.060513531794317,69,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1849,21,1,2.0781907597781832,64,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1850,20,0,2.124653884501384,68,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1851,19,1,2.0719132752590443,88,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1852,20,0,1.9947003132247452,84,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1853,20,1,2.010894999144726,85,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1854,21,1,2.085672091430472,65,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
1855,23,0,2.096790180014449,92,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
1856,20,1,2.017566137961748,60,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1857,23,0,2.0992441689760155,61,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
1858,22,1,2.0906287310704004,60,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1859,18,0,2.0719132752590443,93,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
1860,20,0,2.0744289998562917,62,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
1861,20,0,2.0744289998562917,93,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
1862,20,0,2.0399207835175526,88,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
1863,19,1,2.0781907597781832,89,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1864,23,0,2.1198634561787513,80,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1865,23,1,2.127040520479115,76,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1866,21,1,2.089391872533004,73,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,2
1867,22,1,2.0881534822818573,78,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1868,18,1,2.0781907597781832,71,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1
1869,23,0,2.030776369698555,60,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1870,18,0,2.0769384114617173,85,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1871,23,0,2.096790180014449,60,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1872,20,1,2.0980179272527715,78,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
1873,19,0,2.066862759472976,91,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
1874,20,0,2.0451088625993306,60,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1875,18,0,2.046401687601636,89,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
1876,23,0,2.0918640616783932,75,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,2
1877,19,1,2.201659174404085,77,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
1878,20,1,2.1329823086078656,86,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
1879,22,0,2.060513531794317,97,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,2
1880,22,0,2.0943301541735866,90,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1881,21,1,2.1294214739848565,76,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1882,19,1,2.050270164379556,61,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1883,20,1,2.052840859882657,83,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1884,23,0,1.9947003132247452,93,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
1885,19,0,2.0744289998562917,71,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1886,22,1,2.1412419425852827,72,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1887,22,1,2.0412203288596382,66,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
1888,23,0,2.0268315914075385,74,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1889,20,0,1.9947003132247452,84,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1890,22,0,2.0693912058263346,83,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
1891,22,1,2.0228711901914416,60,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0
1892,20,0,2.0881534822818573,71,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1893,22,0,2.086913556518537,96,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1894,22,0,2.0706530356467567,68,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
1895,21,0,2.1162555148025524,95,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
1896,20,1,2.0906287310704004,97,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1897,18,0,2.05668455455722,90,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,2
1898,20,0,2.0592388343623163,82,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
1899,22,0,2.0135687975291283,71,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
1900,19,0,2.0906287310704004,79,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1901,19,0,2.018895041811802,97,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1902,21,0,2.085672091430472,60,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,2
1903,20,1,1.9933388426264242,67,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1904,18,1,2.0980179272527715,75,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1905,20,0,2.020222182019865,70,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1
1906,21,1,2.154085084675602,95,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
1907,22,1,2.1258479144939915,93,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1908,21,1,2.093097868127322,88,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1909,19,0,2.081938421878423,80,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1910,18,0,2.05668455455722,80,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1911,20,0,2.0399207835175526,88,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
1912,18,1,2.150598735996164,61,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
1913,18,1,2.05668455455722,67,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1914,19,0,2.1656192379208883,70,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0
1915,20,0,2.038619547159581,94,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2
1916,23,1,2.0693912058263346,73,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1917,20,1,2.1210632163706555,61,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
1918,19,1,2.0918640616783932,93,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1919,18,0,2.093097868127322,96,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
1920,18,1,2.1004689088719113,60,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1921,19,1,2.0906287310704004,69,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1922,18,1,2.124653884501384,61,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1923,19,1,2.0719132752590443,69,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,2
1924,23,0,2.0955609235597192,99,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
1925,22,1,2.1041341542702074,90,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2
1926,22,1,2.046401687601636,65,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1927,22,0,2.0906287310704004,94,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
1928,21,1,2.0294631718735947,73,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
